代码	名称	涨幅%	涨速%	市盈(TTM)	AB股总市值	现价	市盈(动)	涨跌	买价	卖价	总量	现量	换手%	今开	最高	最低	昨收	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	封单额	流通股(亿)	流通市值	强弱度%	活跃度	笔均量	笔换手	连涨天	昨涨幅%	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	年涨停天	换手Z	流通市值Z	流通比例Z	市盈(静)	贝塔系数	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	实体涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收帐款(亿)	预收账款(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	调整后净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
688023	安恒信息	0.80	-0.57	478.43	        247.56亿	334.21	--  	2.64	334.16	334.21	8482	81	          1.64	332.59	347.90	328.01	331.57	28670.57	  0.68	软件服务	浙江	6.00	338.03	4155	4327	  0.96	2	26	--  	38.25	          0.00	--  	--  	          0.52	        172.61亿	  1.22	   1582	      5	        0.0010	2	1.09	-6.72	34.76	18.70	28.59	0	          1.94	        145.85亿	         58.91	184.59	0.86	-- -- 	2	6	6	0.31	4.93	-1.07	1.95	0.49	-3.94	1.89	20210728	20191105	          0.74	--  	--  	21.60	15.62	          0.02	27.58	15.59	3.10	0.25	4.75	9.56	1.32	2.55	--  	12.74	1.84	0.89	-1.44	0.00	-1.45	-1.26	-1.30	1.77	-3.45	-3.56	3476.00	         12555	419.59万	-188.24	57.84	         15.85	-71.72	134.57	0.06	-1.700㈠	         21.09	0.00	         17.20	          2.38	         -4.66	         72.31	  -8.07㈠	         51.78	        -78.54	        -68.56	0.99	2719	688023	--  	--  	--  	
688189	南新制药	0.75	0.66	40.36	         52.99亿	37.85	    53.68	0.28	37.85	37.86	9866	322	          1.00	37.50	37.85	36.20	37.57	3648.43	  1.28	化学制药	湖南	4.39	36.98	5869	3997	  1.47	70	17	--  	1.13	          0.00	--  	--  	          0.99	         37.32亿	  1.17	    797	     12	        0.0013	1	-0.21	-1.83	-19.12	-2.10	-22.58	1	          1.89	         19.72亿	         37.21	39.85	0.92	-- -- 	1	14	9	-0.19	0.75	-3.65	-1.57	0.93	0.00	4.56	20210716	20200326	          1.40	--  	--  	22.85	16.26	          0.25	27.80	19.24	2.17	0.63	5.51	1.22	0.68	9.14	--  	13.10	2.51	0.18	0.22	0.06	0.25	0.25	0.17	1.61	-0.69	-1.77	7262.00	          7174	27.15万	-6.45	-23.00	          3.26	-76.86	21.13	0.77	0.176㈠	         11.61	0.00	          9.36	          1.15	         -0.49	         71.12	   1.52㈠	         92.95	          8.94	          9.84	0.29	469	688189	--  	--  	--  	
688558	国盛智科	0.73	1.17	40.92	         58.05亿	43.98	    41.45	0.32	43.89	43.98	20197	261	          5.34	44.00	45.24	42.61	43.66	8898.27	  1.34	机床制造	江苏	6.02	44.06	12460	7737	  1.61	38	12	--  	45.43	          0.03	--  	--  	          0.38	         16.64亿	  1.15	   1402	     14	        0.0038	2	6.10	4.51	19.06	11.37	66.65	0	          5.34	         16.64亿	         28.66	48.28	0.61	MACD金叉	6	8	12	0.78	3.62	-2.40	0.91	-0.05	-2.79	3.22	20210716	20200630	          1.32	--  	--  	16.09	12.72	          0.11	20.26	12.93	1.54	0.75	3.16	2.23	2.57	0.54	--  	6.84	2.32	1.60	0.40	0.01	0.40	0.35	0.34	4.14	-0.25	-0.54	6994.00	          5409	23.79万	161.90	138.43	          4.56	-229.06	25.02	0.68	0.270㈠	          9.64	0.00	          5.18	          3.14	         -0.19	         79.05	   2.75㈠	         30.84	         17.14	         15.09	0.13	800	688558	--  	--  	--  	
688630	芯碁微装	0.72	-0.33	120.19	         98.31亿	81.38	   188.87	0.58	81.37	81.38	42914	458	         17.48	81.00	84.50	80.01	80.80	35295.77	  1.08	专用机械	安徽	5.56	82.25	19901	23013	  0.86	12	204	--  	237.15	          0.12	--  	--  	          0.25	         19.98亿	  1.14	   2674	     16	        0.0065	2	11.45	2.42	-1.86	54.19	434.34	0	         17.48	         19.98亿	         20.33	138.38	0.64	MACD金叉	10			0.25	4.58	-0.98	1.79	0.47	-3.69	1.71	20210716	20210401	          1.21	--  	--  	10.81	8.38	--  	22.52	9.93	0.61	0.00	1.98	4.49	1.75	1.94	--  	5.96	0.81	0.49	0.15	0.00	0.15	0.13	0.13	1.11	-0.07	3.71	26070.00	           942	7.67万	0.00	0.00	         11.73	-1509.28	120.76	0.00	0.140㈠	          6.94	0.00	          4.93	          0.92	         -0.05	         77.48	   1.55㈠	         39.68	         18.09	         15.98	0.10	234	688630	--  	--  	--  	
688008	澜起科技	0.72	0.27	78.28	        763.11亿	67.47	   142.25	0.48	67.47	67.48	137223	1838	          3.23	66.89	70.16	65.75	66.99	93811.99	  0.96	半导体	上海	6.58	68.36	70229	66994	  1.05	3	10	--  	183.55	          0.01	--  	--  	          4.25	        286.62亿	  1.14	   4112	     33	        0.0008	2	3.70	2.58	13.38	23.96	-18.30	0	          3.23	        286.62亿	         37.56	69.14	0.87	多头排列	8	11	9	-0.15	4.73	-1.85	2.05	0.87	-3.83	2.62	20210721	20190722	         11.31	--  	--  	86.86	83.08	--  	4.36	68.14	9.79	0.10	2.46	56.69	1.95	1.05	--  	49.79	3.00	1.04	1.53	0.15	1.53	1.34	0.74	21.54	1.28	0.34	36748.00	         11560	78.00万	-49.00	-39.58	          9.19	594.22	254.77	0.44	0.120㈠	          7.35	0.00	          4.40	          1.90	          0.11	         95.64	   1.61㈠	         65.13	         51.06	         44.78	0.66	457	688008	--  	--  	--  	
688357	建龙微纳	0.67	0.57	53.56	         95.58亿	165.30	    46.92	1.10	165.30	165.31	6826	48	          2.60	164.25	171.88	162.40	164.20	11366.90	  0.53	化工原料	河南	5.77	166.52	3291	3535	  0.93	16	5	--  	88.07	          0.02	--  	--  	          0.26	         43.42亿	  1.09	   1132	      6	        0.0023	4	4.00	13.99	18.07	85.40	160.97	3	          2.99	         37.71亿	         39.46	75.04	0.66	多头排列	8	8	8	0.03	4.68	-1.10	1.41	0.64	-3.83	1.79	20210727	20191204	          0.58	--  	--  	13.26	10.40	--  	21.53	7.11	4.16	0.66	2.66	2.59	0.89	0.47	--  	6.95	3.10	1.63	1.04	0.04	1.17	1.02	0.85	2.66	1.59	1.01	3520.00	          6482	107.14万	100.56	70.56	          9.19	60.12	30.79	0.42	1.760㈡	         17.99	0.00	         12.01	          4.60	          2.75	         78.47	   9.79㈡	         47.57	         33.44	         32.80	0.17	514	688357	--  	--  	--  	
688579	山大地纬	0.66	-0.15	50.01	         49.04亿	12.26	--  	0.08	12.26	12.27	8930	215	          0.32	12.10	12.30	12.06	12.18	1091.75	  0.70	软件服务	山东	1.97	12.23	5365	3565	  1.50	87	160	--  	0.00	          0.00	--  	--  	          2.80	         34.29亿	  1.08	    471	     19	        0.0007	2	1.08	-0.64	-6.27	2.34	-15.97	1	          0.42	         25.91亿	         52.83	53.77	0.29	-- -- 	1	10	9	-0.66	0.99	-0.99	0.37	1.32	-0.33	1.66	20210716	20200717	          4.00	--  	--  	16.39	12.01	--  	26.72	8.92	0.76	0.44	3.74	5.22	0.68	1.32	--  	4.95	0.34	0.11	-0.09	0.02	-0.08	-0.07	-0.10	2.59	-0.37	4.16	8112.00	         26051	31.94万	49.36	-13.65	          4.08	-132.92	145.75	0.82	-0.018㈠	          3.00	0.00	          1.24	          0.65	         -0.09	         73.28	  -0.59㈠	         68.28	        -25.27	        -20.89	0.22	1533	688579	--  	--  	--  	
688093	世华科技	0.60	0.19	53.41	         80.48亿	46.79	    60.14	0.28	46.77	46.79	16149	124	          3.95	46.90	47.44	44.95	46.51	7473.77	  0.71	化工原料	江苏	5.35	46.28	7672	8477	  0.91	4	1	--  	2.81	          0.00	--  	--  	          0.41	         19.11亿	  1.02	   1321	     12	        0.0030	2	4.85	5.15	23.49	75.57	90.13	1	          3.95	         19.11亿	         23.75	62.42	1.34	-- -- 	8	8		0.84	2.00	-3.35	-0.49	-0.23	-1.37	4.09	20210728	20200930	          1.72	--  	--  	11.70	11.25	--  	3.83	4.04	0.40	0.14	0.45	2.61	0.35	0.95	0.00	6.94	0.65	0.24	0.31	0.05	0.40	0.33	0.21	2.33	0.72	-2.32	7367.00	          5545	25.95万	0.00	0.00	          7.15	111.62	123.35	0.43	0.190㈠	          6.54	0.00	          4.04	          1.36	          0.42	         96.17	   2.97㈠	         62.99	         47.82	         51.27	0.07	292	688093	--  	--  	--  	
688425	铁建重工	0.57	0.00	15.55	        273.49亿	5.32	    20.01	0.03	5.32	5.33	535802	5319	          5.11	5.29	5.42	5.23	5.29	28528.73	  1.10	专用机械	湖南	3.59	5.32	292462	243340	  1.20	6934	1850	--  	69.95	          0.01	--  	--  	         10.49	         55.81亿	  0.99	   3024	    177	        0.0017	2	0.38	-0.93	-8.43	85.37	85.37	0	          5.11	         55.81亿	         20.41	17.45	0.00	-- -- 				0.00	2.46	-1.13	0.65	0.57	-1.85	1.72	20210716	20210622	         51.41	--  	--  	183.25	86.19	          0.21	52.85	110.96	43.59	7.41	87.13	12.06	30.26	64.37	--  	13.95	18.63	12.12	3.73	0.67	3.76	3.42	3.14	28.83	-2.76	-1.25	881640.00	          1190	0.63万	0.00	0.00	          2.24	-99.12	14.68	0.00	0.066㈠	          2.38	2.38	          0.27	          0.56	         -0.05	         47.04	   3.96㈠	         34.95	         20.04	         18.35	1.75	4836	688425	--  	--  	--  	
688057	金达莱	0.57	0.00	19.05	         78.30亿	28.37	    21.17	0.16	28.37	28.39	6398	128	          0.96	28.21	28.57	27.84	28.21	1802.39	  0.83	环境保护	江西	2.59	28.17	3820	2578	  1.48	13	10	--  	0.00	          0.00	--  	--  	          0.67	         18.97亿	  0.99	    435	     15	        0.0022	1	-0.18	-1.36	-8.48	-7.11	-11.29	0	          0.96	         18.97亿	         24.23	20.25	0.36	-- -- 	7	4		0.00	1.28	-1.31	-0.13	0.57	-0.70	1.90	20210716	20201111	          2.76	--  	--  	36.50	31.74	          0.33	12.13	32.32	1.13	1.76	3.56	22.96	1.39	6.56	0.01	18.65	2.03	0.68	0.98	0.00	1.06	0.92	0.86	8.97	-0.23	-1.11	16689.00	          4007	11.37万	0.00	0.00	          2.47	-343.02	38.49	3.52	0.430㈠	         11.50	0.00	          6.76	          3.25	         -0.08	         86.95	   2.91㈠	         66.67	         48.37	         45.44	0.13	650	688057	--  	--  	--  	
689009	九号公司-WD	0.53	-0.18	230.86	        481.60亿	68.40	   473.87	0.36	68.40	68.42	14385	75	          2.36	67.52	68.84	65.50	68.04	9605.36	  0.80	摩托车	北京	4.91	66.77	7271	7114	  1.02	0	2	--  	0.00	          0.00	--  	--  	          0.61	         41.70亿	  0.95	   1321	     11	        0.0018	3	0.84	1.86	-12.69	-4.91	-20.30	1	          2.38	         41.42亿	          8.60	655.48	0.81	-- -- 	1	2		-0.76	1.18	-3.73	-1.86	1.30	-0.64	4.43	20210719	20201029	          7.04	--  	--  	66.19	37.45	          0.00	43.41	53.71	5.15	3.58	27.01	19.38	15.90	8.50	--  	74.35	17.79	13.97	0.24	0.03	0.22	0.25	0.20	-34.57	-0.66	-2.59	11383.00	          5320	36.39万	0.00	0.00	         12.86	-731.62	27.08	0.00	0.040㈠	          5.32	0.00	         10.56	         -4.91	         -0.09	         56.58	   0.68㈠	         21.43	          1.37	          1.43	1.02	2654	689009	--  	--  	--  	
688636	智明达	0.52	0.06	71.83	         69.99亿	139.98	   185.57	0.72	139.90	139.98	6440	69	          6.33	138.00	143.00	136.30	139.26	8954.86	  0.67	元器件	四川	4.81	139.05	2976	3464	  0.86	5	2	--  	0.00	          0.00	--  	--  	          0.10	         14.24亿	  0.94	    986	      7	        0.0064	2	10.05	4.08	19.90	88.56	307.67	0	          6.33	         14.24亿	         20.35	81.78	0.73	多头排列	8			-0.90	2.69	-2.13	-0.15	1.43	-2.11	2.70	20210716	20210408	          0.50	--  	--  	6.15	3.81	--  	38.07	5.72	0.21	0.04	1.87	0.03	1.58	2.33	--  	1.21	0.54	0.19	0.11	0.00	0.11	0.09	0.09	1.90	-0.59	-0.37	16376.00	           621	8.70万	0.00	0.00	          9.17	-118.94	129.39	0.12	0.250㈠	         15.26	15.26	          2.41	          3.79	         -1.18	         61.93	   2.47㈠	         64.90	         20.50	         17.43	0.17	367	688636	--  	--  	--  	
688199	久日新材	0.48	0.29	38.43	         58.45亿	52.55	    38.21	0.25	52.52	52.55	36934	191	          4.60	51.50	54.60	51.15	52.30	19641.62	  0.70	化工原料	天津	6.60	53.18	19932	17002	  1.17	62	27	--  	88.60	          0.02	--  	--  	          0.80	         42.21亿	  0.90	   2118	     17	        0.0022	2	6.73	-0.48	20.53	40.02	20.11	0	          4.69	         41.40亿	         70.82	42.74	0.80	多头排列	8	6	11	-1.53	4.40	-2.20	1.68	2.04	-3.75	2.74	20210716	20191105	          1.11	--  	--  	32.82	26.08	          0.01	20.52	21.83	5.07	1.13	6.53	3.51	1.72	2.37	--  	20.41	3.11	2.37	0.46	0.10	0.46	0.38	0.26	5.31	0.03	2.14	11823.00	          6663	35.01万	66.95	31.10	          2.24	1746.33	18.77	0.65	0.340㈠	         23.45	0.00	         18.35	          4.78	          0.03	         79.46	   1.47㈠	         23.90	         14.82	         12.28	0.17	1004	688199	--  	--  	--  	
688378	奥来德	0.47	-0.02	70.52	         55.70亿	76.16	    26.72	0.36	76.07	76.16	6456	115	          4.11	75.81	78.80	74.52	75.80	4956.31	  0.75	专用机械	吉林	5.65	76.77	3766	2690	  1.40	12	58	--  	0.00	          0.00	--  	--  	          0.16	         11.98亿	  0.90	    780	      8	        0.0053	2	6.24	4.98	16.85	34.92	40.59	0	          4.11	         11.98亿	         21.50	77.45	1.47	KDJ金叉	8	8		0.01	3.96	-1.69	1.29	0.46	-3.35	2.20	20210716	20200903	          0.73	--  	--  	19.87	16.35	--  	17.70	13.75	2.07	0.74	1.76	2.33	1.86	0.83	--  	12.75	1.29	0.58	0.60	0.01	0.60	0.52	0.42	2.81	-0.68	-0.91	5172.00	          3040	23.15万	0.00	0.00	          3.41	-81.49	43.05	1.31	0.712㈠	         22.36	0.00	         17.44	          3.84	         -0.93	         82.30	   3.19㈠	         55.27	         46.28	         40.28	0.11	261	688378	--  	--  	--  	
688001	华兴源创	0.45	0.54	71.93	        203.61亿	46.43	   180.53	0.21	46.43	46.46	45140	337	          8.88	46.00	48.33	45.00	46.22	21191.95	  0.52	专用机械	江苏	7.20	46.95	22320	22820	  0.98	100	4	--  	77.51	          0.03	--  	--  	          0.51	         23.61亿	  0.88	   2650	     17	        0.0033	2	4.38	-2.67	26.48	36.98	18.40	1	          8.88	         23.61亿	         11.60	76.80	1.31	-- -- 	8	6	11	-0.48	4.57	-2.64	1.57	0.93	-3.93	3.18	20210721	20190722	          4.39	--  	--  	37.48	32.04	--  	14.51	23.55	3.54	2.63	5.13	8.59	4.09	7.69	--  	21.86	2.82	1.32	0.31	0.01	0.33	0.28	0.24	5.22	0.41	-0.71	10098.00	          5037	23.39万	175.82	64.48	          6.35	492.45	72.08	0.40	0.060㈠	          7.31	0.00	          4.99	          1.19	          0.09	         85.49	   0.88㈠	         53.33	         10.96	          9.98	0.63	1600	688001	--  	--  	--  	
688365	光云科技	0.45	0.06	89.01	         62.80亿	15.66	--  	0.07	15.62	15.66	24775	413	          1.43	15.46	15.99	15.10	15.59	3855.43	  0.92	软件服务	浙江	5.71	15.56	11532	13243	  0.87	6	89	--  	2.16	          0.00	--  	--  	          1.73	         27.15亿	  0.87	   1172	     21	        0.0012	2	1.10	-2.91	-13.96	-2.34	-40.08	1	          2.20	         17.65亿	         28.10	67.03	0.33	KDJ金叉	1	9	11	-0.83	2.57	-3.14	-0.18	1.29	-2.06	3.71	20210716	20200429	          4.01	--  	--  	13.47	11.28	          0.00	16.27	7.81	0.08	1.12	1.97	0.90	0.12	0.52	0.13	4.69	1.27	0.45	-0.11	0.02	-0.08	-0.06	-0.12	2.35	-0.16	-3.66	7558.00	         14911	23.35万	-137.45	22.53	          5.57	-399.50	49.45	0.16	-0.020㈠	          2.81	0.00	          1.17	          0.58	         -0.04	         83.72	  -0.56㈠	         64.91	         -9.01	         -4.96	0.35	1705	688365	--  	--  	--  	
688418	震有科技	0.38	0.19	96.39	         31.06亿	16.04	--  	0.06	16.04	16.05	24025	79	          1.85	15.95	16.34	15.64	15.98	3853.35	  0.89	通信设备	深圳	4.38	16.04	11425	12600	  0.91	32	13	--  	2.23	          0.00	--  	--  	          1.30	         20.88亿	  0.80	   1391	     17	        0.0013	2	2.04	0.56	-10.54	-7.92	-38.33	0	          2.38	         16.21亿	         52.19	72.04	1.08	-- -- 	1	9	13	-0.19	2.25	-2.13	0.37	0.56	-1.84	2.56	20210721	20200722	          1.94	--  	--  	14.74	12.27	          0.01	16.71	13.09	0.10	0.23	1.89	1.76	2.15	4.96	--  	8.56	0.30	0.16	-0.28	0.01	-0.28	-0.28	-0.32	1.65	-0.84	-1.65	8834.00	         11439	18.35万	-63.05	21.90	          2.53	-37.05	104.83	0.44	-0.190㈠	          6.34	0.00	          4.42	          0.85	         -0.43	         83.24	  -2.30㈠	         44.40	        -94.98	        -95.09	0.21	666	688418	--  	--  	--  	
688301	奕瑞科技	0.37	0.11	86.63	        229.25亿	316.00	    76.94	1.15	316.00	316.98	3107	70	          1.90	314.00	317.98	302.22	314.85	9690.58	  0.76	医疗保健	上海	5.01	311.86	1610	1497	  1.08	25	4	--  	37.68	          0.01	--  	--  	          0.16	         51.62亿	  0.79	    629	      5	        0.0030	3	1.36	4.64	15.12	25.38	85.13	1	          1.90	         51.62亿	         22.52	103.15	1.57	-- -- 	8	8		-0.27	0.99	-4.01	-0.95	0.64	-0.62	4.56	20210716	20200918	          0.73	--  	--  	29.95	26.34	          0.08	11.76	28.04	0.68	0.11	3.20	11.12	2.11	1.45	--  	21.49	2.23	1.10	0.83	0.05	0.83	0.74	0.68	3.82	0.67	-2.23	5310.00	          3076	97.22万	0.00	0.00	          8.70	341.52	102.63	0.32	1.030㈠	         36.31	0.00	         29.62	          5.27	          0.93	         87.95	   2.83㈠	         50.66	         36.95	         33.35	0.24	540	688301	--  	--  	--  	
688018	乐鑫科技	0.36	0.21	175.25	        225.47亿	281.44	   165.79	1.01	281.39	281.44	13433	45	          2.97	278.00	291.50	274.00	280.43	37966.50	  0.77	半导体	上海	6.24	282.63	6375	7058	  0.90	7	12	--  	66.03	          0.01	--  	--  	          0.45	        127.36亿	  0.78	   2352	      6	        0.0013	2	8.92	7.32	18.99	111.13	90.00	0	          3.26	        115.81亿	         51.37	216.69	1.71	多头排列	8	8	2	-0.87	3.95	-2.29	0.78	1.24	-3.45	2.72	20210721	20190722	          0.80	--  	--  	18.24	16.43	--  	9.91	17.18	0.25	0.04	1.22	5.17	2.07	1.86	--  	12.41	2.71	1.62	0.33	0.04	0.33	0.34	0.90	3.12	-0.13	-1.04	7238.00	          5685	160.01万	261.98	118.78	         13.71	-1670.36	83.35	0.18	0.420㈠	         20.53	20.53	         15.48	          3.89	         -0.17	         90.09	   2.07㈠	         40.01	         12.32	         12.57	1.19	449	688018	--  	--  	--  	
688030	山石网科	0.34	-0.03	104.68	         48.21亿	26.75	--  	0.09	26.74	26.75	12939	178	          1.38	26.57	27.09	26.30	26.66	3451.17	  0.59	软件服务	江苏	2.96	26.67	6834	6105	  1.12	6	11	--  	9.45	          0.01	--  	--  	          0.94	         25.04亿	  0.76	    938	     14	        0.0015	2	0.68	-4.46	3.76	-8.07	-29.04	0	          2.00	         17.29亿	         35.87	80.04	0.86	-- -- 	7	9	9	-0.34	1.61	-1.35	0.05	0.68	-1.26	1.71	20210728	20190930	          1.80	--  	--  	17.36	13.47	         -0.00	22.40	13.95	2.36	0.29	3.28	3.26	1.18	3.12	--  	12.37	0.95	0.41	-0.84	0.00	-0.84	-0.84	-0.85	-0.99	-1.08	-4.88	6809.00	          9494	25.40万	-20.29	63.52	          3.58	-44.70	50.95	0.38	-0.467㈠	          7.48	0.00	          6.86	         -0.55	         -0.60	         77.61	  -6.24㈠	         56.98	        -88.57	        -88.85	0.60	1351	688030	--  	--  	--  	
688309	恒誉环保	0.28	0.00	45.63	         19.83亿	24.78	   204.76	0.07	24.76	24.78	2025	10	          0.46	24.94	24.94	24.53	24.71	500.74	  0.56	环境保护	山东	1.66	24.72	984	1041	  0.95	13	3	--  	5.97	          0.01	--  	--  	          0.44	         10.89亿	  0.70	    287	      7	        0.0016	2	1.23	-0.88	-8.90	-8.46	-24.52	0	          0.52	          9.66亿	         48.72	43.13	0.19	KDJ金叉	7	9	11	0.93	0.93	-0.73	0.05	-0.64	-0.64	1.02	20210728	20200714	          0.80	--  	--  	7.72	7.16	--  	7.26	6.20	1.07	0.28	0.50	0.93	0.13	1.29	0.02	4.44	0.20	0.12	0.03	0.01	0.03	0.02	0.01	1.72	-0.18	-0.02	6452.00	          6041	14.97万	-50.99	-4.15	          2.77	-112.57	101.22	0.25	0.030㈠	          8.95	0.00	          5.54	          2.15	         -0.22	         92.74	   0.34㈠	         40.81	         14.87	         12.36	0.02	101	688309	--  	--  	--  	
688033	天宜上佳	0.28	-0.22	93.05	         98.05亿	21.85	   238.73	0.06	21.84	21.85	107702	724	          3.50	21.81	22.38	21.38	21.79	23605.28	  0.83	运输设备	北京	4.59	21.92	52218	55484	  0.94	28	129	--  	14.17	          0.00	--  	--  	          3.08	         67.22亿	  0.70	   3177	     34	        0.0011	2	9.50	3.81	31.63	89.67	52.90	0	          3.82	         61.60亿	         62.82	85.77	0.31	KDJ金叉	8	8	11	0.09	2.71	-1.88	0.58	0.18	-2.37	2.20	20210721	20190722	          4.49	--  	--  	26.09	24.30	         -0.06	7.10	17.04	5.26	1.36	1.25	11.93	0.71	3.10	--  	12.64	0.75	0.22	0.12	-0.01	0.12	0.10	0.09	6.02	0.80	0.20	17402.00	         16200	35.40万	-46.56	7.99	          4.03	122.85	130.29	0.18	0.020㈠	          5.42	0.00	          2.82	          1.34	          0.18	         93.14	   0.42㈠	         70.43	         16.36	         13.64	0.16	297	688033	--  	--  	--  	
688538	和辉光电-U	0.27	0.00	--  	        506.81亿	3.67	--  	0.01	3.67	3.68	705107	6630	          3.23	3.65	3.72	3.61	3.66	25888.40	  0.63	半导体	上海	3.01	3.67	384734	320373	  1.20	2682	9578	--  	54.44	          0.01	--  	--  	         21.83	         80.10亿	  0.69	   3119	    226	        0.0010	2	1.67	-1.35	-2.13	38.49	38.49	0	          3.23	         80.10亿	         15.80	--  	0.00	MACD金叉				-0.27	1.64	-1.37	0.32	0.55	-1.34	1.66	20210728	20210528	        138.09	--  	--  	247.97	100.78	--  	59.36	28.17	121.64	7.59	19.19	14.21	7.37	2.24	--  	8.51	8.09	9.18	-2.64	0.00	-2.64	-2.64	-2.74	-14.99	-0.63	-0.81	1290520.00	          1691	0.62万	0.00	0.00	          2.80	-808.28	62.61	0.00	-0.019㈠	          1.31	1.31	          0.06	         -0.11	         -0.00	         40.64	  -2.62㈠	        -13.41	        -32.58	        -32.56	0.22	4258	688538	--  	--  	--  	
688566	吉贝尔	0.23	-0.08	31.32	         41.22亿	22.05	    38.20	0.05	22.04	22.05	3713	14	          0.57	22.00	22.12	21.60	22.00	811.79	  0.97	化学制药	江苏	2.36	21.86	2080	1633	  1.27	5	27	--  	0.00	          0.00	--  	--  	          0.66	         14.47亿	  0.65	    354	     10	        0.0016	2	0.36	-2.31	-18.18	-2.78	-14.67	0	          0.92	          8.86亿	         21.50	31.78	0.33	-- -- 	7	14	9	0.00	0.55	-1.82	-0.62	0.23	-0.32	2.08	20210716	20200518	          1.87	--  	--  	17.41	15.96	          0.07	7.94	15.02	1.00	0.63	0.51	1.89	0.33	1.00	--  	10.13	1.20	0.14	0.31	0.00	0.31	0.27	0.26	3.31	0.18	-10.98	10476.00	          3837	8.46万	7.47	3.04	          2.58	223.63	34.33	2.18	0.140㈠	          8.54	0.00	          5.42	          1.77	          0.10	         91.68	   1.69㈠	         88.66	         26.15	         22.47	0.05	913	688566	--  	--  	--  	
688550	瑞联新材	0.20	0.07	33.20	         64.61亿	92.06	    31.96	0.18	91.96	92.06	5195	98	          3.05	91.14	92.20	90.30	91.88	4733.38	  0.90	化工原料	陕西	2.07	91.11	2887	2308	  1.25	4	38	--  	3.65	          0.00	--  	--  	          0.17	         15.67亿	  0.62	    870	      6	        0.0035	2	5.58	0.88	-1.05	16.72	8.34	0	          3.05	         15.67亿	         24.25	36.83	0.49	-- -- 	10	12		-0.81	0.35	-1.72	-0.84	1.01	-0.15	1.95	20210728	20200902	          0.70	--  	--  	30.81	27.42	--  	10.98	23.91	4.52	0.31	3.28	12.73	3.72	2.77	--  	21.81	3.08	1.95	0.57	0.00	0.57	0.51	0.43	4.56	0.56	-0.52	10126.00	          1681	15.48万	0.00	0.00	          2.36	114.66	20.98	1.24	0.720㈠	         39.07	0.00	         31.08	          6.50	          0.80	         89.02	   1.84㈠	         36.56	         18.63	         16.41	0.18	1462	688550	--  	--  	--  	
688499	利元亨	0.17	1.25	157.50	        281.60亿	320.00	   156.64	0.55	320.00	320.04	23425	172	         13.03	326.00	359.88	312.28	319.45	77629.29	  1.28	专用机械	广东	14.90	331.40	10474	12951	  0.81	24	12	--  	443.46	          0.08	--  	--  	          0.18	         57.51亿	  0.59	   2828	      8	        0.0046	5	20.00	21.21	93.76	723.68	723.68	1	         13.03	         57.51亿	         20.42	200.49	0.00	-- -- 				2.05	12.66	-2.24	3.74	-1.84	-11.08	2.47	20210716	20210701	          0.88	--  	--  	37.82	10.94	--  	71.08	29.47	5.53	0.50	25.59	4.95	11.77	3.11	0.56	7.07	5.24	3.35	0.45	0.01	0.45	0.45	0.44	2.80	0.50	0.40	21959.00	           818	26.19万	0.00	0.00	         15.20	564.35	53.78	0.00	0.511㈠	         21.05	21.05	          8.03	          3.18	          0.57	         28.92	   4.11㈠	         36.02	          8.66	          8.58	0.55	4583	688499	--  	--  	--  	
688268	华特气体	0.16	-0.17	100.72	        118.55亿	98.79	   106.76	0.16	98.78	98.79	40124	357	         11.92	97.00	102.98	95.53	98.63	39588.42	  1.03	化工原料	广东	7.55	98.67	20357	19767	  1.03	12	40	--  	91.28	          0.03	--  	--  	          0.34	         33.25亿	  0.58	   2633	     15	        0.0045	5	9.30	11.84	37.30	67.47	61.66	0	         11.92	         33.25亿	         28.05	111.34	1.03	多头排列	8	6	2	-1.65	4.41	-3.14	0.04	1.85	-4.07	3.41	20210722	20191226	          1.20	--  	--  	15.60	13.02	          0.00	16.48	10.28	2.69	0.47	2.23	1.92	1.53	2.26	--  	7.58	2.93	2.25	0.31	0.01	0.32	0.28	0.24	3.72	-0.16	-3.46	8009.00	          4202	41.51万	67.99	55.11	          9.10	-726.31	40.40	0.30	0.230㈠	         10.85	0.00	          6.32	          3.10	         -0.14	         83.50	   2.13㈠	         23.31	         10.73	          9.46	0.09	922	688268	--  	--  	--  	
