代码	名称	涨幅%	涨速%	市盈(TTM)	AB股总市值	现价	市盈(动)	涨跌	买价	卖价	总量	现量	换手%	今开	最高	最低	昨收	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	封单额	流通股(亿)	流通市值	强弱度%	活跃度	笔均量	笔换手	连涨天	昨涨幅%	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	年涨停天	换手Z	流通市值Z	流通比例Z	市盈(静)	贝塔系数	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	实体涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收帐款(亿)	预收账款(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	调整后净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
300089	文化长城	1.51	1.51	--  	         25.83亿	5.37	--  	0.08	5.37	5.38	34624	3001	          1.23	5.28	5.37	5.20	5.29	1826.07	  0.45	文教休闲	广东	3.21	5.27	19472	15152	  1.29	190	443	--  	5.39	          0.00	--  	--  	          2.82	         15.12亿	  1.80	   1635	     21	        0.0008	1	0.00	-0.00	-14.08	-13.25	-9.29	0	          1.43	         12.99亿	         50.30	--  	0.29	-- -- 	1	8	8	-0.19	1.51	-1.70	-0.30	1.70	0.00	3.27	20210728	20100625	          4.81	--  	--  	17.85	0.79	          0.00	95.53	4.64	1.27	1.26	16.21	0.03	0.34	1.23	0.02	13.49	0.19	0.14	-0.22	0.00	-0.22	-0.22	-0.22	-5.66	-0.12	-0.07	10049.00	         24079	12.93万	-287.49	18.33	         32.55	-208.84	135.04	0.00	-0.046㈠	          0.16	0.00	          2.80	         -1.18	         -0.03	          4.45	 -27.62㈠	         27.51	       -114.45	       -114.59	0.02	548	300089	--  	--  	--  	
300069	金利华电	1.51	-0.03	--  	         26.72亿	22.84	   119.88	0.34	22.82	22.84	11669	153	          1.00	22.76	22.95	22.36	22.50	2649.70	  0.64	电气设备	浙江	2.62	22.71	5607	6062	  0.92	6	80	--  	2.73	          0.00	--  	--  	          1.17	         26.72亿	  1.80	   1101	     11	        0.0009	2	6.28	2.05	13.63	73.42	49.28	1	          1.76	         15.17亿	         56.78	--  	0.65	KDJ金叉	12	8	2	1.16	2.00	-0.62	0.92	0.35	-0.48	2.15	20210719	20100421	          1.17	--  	--  	5.11	3.08	          0.17	36.39	2.76	1.28	0.23	1.84	0.71	0.90	0.73	--  	2.61	0.52	0.36	0.05	0.00	0.05	0.06	0.00	-0.89	-0.22	-0.11	4216.00	         15758	35.99万	263.07	268.94	          8.67	-119.93	51.04	0.00	0.048㈠	          2.63	0.00	          2.23	         -0.76	         -0.19	         60.28	   1.81㈠	         31.21	          9.92	         10.65	0.01	241	300069	--  	--  	--  	
300956	英力股份	1.51	0.18	28.56	         29.37亿	22.25	    42.88	0.33	22.25	22.26	12218	206	          3.90	22.05	22.33	21.61	21.92	2696.63	  0.86	IT设备	安徽	3.28	22.07	5582	6636	  0.84	51	3	--  	3.97	          0.01	--  	--  	          0.31	          6.96亿	  1.80	   1160	     11	        0.0034	2	2.43	0.96	-11.04	-15.88	77.29	0	          3.90	          6.96亿	         23.71	29.51	0.59	-- -- 	1			0.59	1.87	-1.41	0.68	0.91	-0.36	2.96	20210728	20210326	          1.32	--  	--  	21.56	10.81	--  	49.88	15.12	5.14	0.47	10.01	4.37	4.01	6.38	--  	5.86	3.59	3.14	0.18	0.07	0.18	0.17	0.14	3.53	0.42	4.15	22973.00	          1362	3.03万	0.00	0.00	          2.72	69.41	8.17	1.35	0.160㈠	          8.19	0.00	          4.44	          2.68	          0.32	         50.12	   1.58㈠	         12.54	          4.92	          4.76	0.15	2552	300956	--  	--  	--  	
300122	智飞生物	1.50	0.12	67.85	       2526.24亿	157.89	    67.32	2.34	157.88	157.89	171234	1423	          1.90	153.00	159.60	148.00	155.55	262988.29	  0.85	生物制药	重庆	7.46	153.58	81655	89579	  0.91	50	32	--  	422.28	          0.00	--  	--  	          9.00	       1421.59亿	  1.79	   4647	     37	        0.0004	3	2.34	6.51	-12.96	-23.27	6.75	0	          2.86	        943.70亿	         37.36	76.52	1.43	-- -- 	9	5	10	-1.64	2.60	-4.85	-1.26	3.20	-1.07	6.68	20210716	20100928	         16.00	--  	--  	171.28	91.87	--  	46.36	129.84	14.63	2.66	76.97	13.37	35.02	80.62	0.01	2.08	39.27	23.19	11.10	0.00	11.01	9.38	9.42	65.94	-1.14	-1.03	74574.00	          8015	126.55万	81.69	49.04	         27.50	-2219.82	64.34	0.32	0.586㈠	          5.74	0.00	          0.13	          4.12	         -0.07	         53.64	  10.21㈠	         40.95	         28.27	         23.89	0.62	3380	300122	--  	--  	--  	
300936	中英科技	1.49	-0.01	60.91	         35.80亿	47.60	    98.70	0.70	47.59	47.60	33369	351	         17.75	47.13	48.82	46.60	46.90	15968.09	  1.58	元器件	江苏	4.73	47.85	17702	15667	  1.13	33	145	--  	168.25	          0.19	--  	--  	          0.19	          8.95亿	  1.78	   2504	     13	        0.0071	2	6.11	3.25	2.06	10.36	59.25	1	         17.75	          8.95亿	         25.00	61.95	0.22	-- -- 	1	11		0.49	4.09	-0.64	2.03	1.00	-2.50	2.15	20210728	20210126	          0.75	--  	--  	9.47	8.80	--  	7.11	7.61	1.22	0.28	0.67	5.01	0.52	1.35	--  	5.87	0.46	0.28	0.11	0.00	0.11	0.09	0.08	1.96	-0.19	4.62	17125.00	          1098	5.23万	0.00	0.00	          4.07	-185.12	78.12	1.05	0.130㈠	         11.70	0.00	          7.81	          2.60	         -0.26	         92.89	   1.03㈠	         39.29	         23.15	         19.79	0.03	131	300936	--  	--  	--  	
300857	协创数据	1.49	0.00	64.76	         57.69亿	27.93	    52.78	0.41	27.93	27.94	31723	303	          2.24	27.08	28.29	26.71	27.52	8719.40	  0.87	IT设备	深圳	5.74	27.49	16436	15287	  1.08	29	122	--  	13.81	          0.01	--  	--  	          1.42	         39.59亿	  1.78	   1754	     18	        0.0013	2	0.04	0.11	4.26	15.32	-5.26	2	          5.38	         16.48亿	         28.56	57.55	0.00	-- -- 	8	2	11	-1.60	2.80	-2.94	-0.12	3.14	-1.27	4.57	20210728	20200727	          2.07	--  	--  	21.55	12.03	--  	44.16	17.44	2.91	0.17	8.74	3.46	5.22	6.38	--  	6.36	6.75	6.01	0.30	0.00	0.30	0.27	0.24	3.55	-0.19	-1.95	23041.00	          2560	7.15万	-28.99	82.48	          4.79	-299.46	8.55	0.18	0.130㈠	          5.83	0.00	          3.08	          1.72	         -0.09	         55.84	   2.27㈠	         10.89	          4.48	          4.05	0.17	2251	300857	--  	--  	--  	
300354	东华测试	1.48	0.48	72.41	         37.90亿	27.40	   923.93	0.40	27.39	27.40	51965	420	          7.17	26.51	27.90	26.50	27.00	14131.33	  0.72	电器仪表	江苏	5.19	27.19	27836	24129	  1.15	99	25	--  	317.59	          0.22	--  	--  	          0.73	         19.87亿	  1.77	   3164	     16	        0.0023	2	7.02	-2.83	38.73	103.41	91.74	1	          9.63	         14.79亿	         39.03	75.26	1.20	-- -- 	8	6	8	-1.81	3.33	-1.85	0.72	3.36	-1.79	3.40	20210716	20120920	          1.38	--  	--  	4.81	4.29	--  	10.86	3.24	1.12	0.16	0.46	0.90	1.16	0.86	--  	1.04	0.30	0.10	0.02	0.00	0.02	0.01	0.01	1.62	-0.20	-0.29	8999.00	          5999	16.44万	207.41	38.06	          8.84	-192.34	126.24	0.40	0.010㈠	          3.10	0.00	          0.75	          1.17	         -0.14	         89.14	   0.24㈠	         67.18	          5.23	          3.42	0.04	566	300354	--  	--  	--  	
301019	宁波色母	1.48	0.84	31.62	         35.66亿	44.57	    37.86	0.65	44.52	44.57	13542	176	          6.77	43.84	45.20	42.51	43.92	5954.55	  0.77	塑料	浙江	6.12	43.97	5860	7682	  0.76	7	22	--  	10.96	          0.01	--  	--  	          0.20	          8.91亿	  1.77	   1926	      7	        0.0035	2	3.73	1.53	-5.05	54.01	54.01	0	          6.77	          8.91亿	         25.00	34.15	0.00	-- -- 				-0.18	2.91	-3.21	0.12	1.67	-1.39	4.85	20210716	20210628	          0.80	--  	--  	4.66	3.87	--  	16.77	3.78	0.66	0.07	0.66	0.99	1.09	1.00	--  	1.75	1.19	0.76	0.27	0.00	0.28	0.24	0.23	1.34	0.07	0.05	40032.00	           500	2.23万	0.00	0.00	          3.97	476.37	29.91	0.00	0.294㈠	         11.23	11.23	          2.19	          1.67	          0.09	         83.23	   6.08㈠	         36.08	         22.97	         19.75	0.04	315	301019	--  	--  	--  	
300063	天龙集团	1.47	0.00	25.22	         30.98亿	4.13	    26.93	0.06	4.13	4.14	89039	1490	          1.46	4.05	4.18	4.01	4.07	3642.00	  0.75	互联网	广东	4.18	4.09	46986	42053	  1.12	369	1979	--  	8.71	          0.00	--  	--  	          6.11	         25.25亿	  1.76	   1124	     79	        0.0013	2	1.75	-2.37	-6.14	-6.77	-19.96	2	          1.84	         20.00亿	         64.54	25.29	0.56	-- -- 	4	9	9	-0.49	2.70	-1.47	0.50	1.98	-1.20	2.99	20210716	20100326	          7.50	--  	--  	33.98	12.70	          0.77	60.35	30.00	1.76	0.57	19.67	3.57	2.32	18.50	--  	12.46	27.56	26.00	0.38	0.00	0.41	0.29	0.13	-7.23	-0.55	0.68	42983.00	         11265	4.65万	1.22	8.49	          2.44	-56.58	1.12	0.00	0.040㈠	          1.69	0.00	          1.66	         -0.96	         -0.07	         37.37	   2.27㈠	          5.64	          1.39	          1.04	0.12	1955	300063	--  	--  	--  	
300430	诚益通	1.47	0.55	31.84	         30.08亿	11.06	    56.08	0.16	11.05	11.06	76549	995	          3.00	10.90	11.22	10.83	10.90	8465.83	  0.90	电器仪表	北京	3.58	11.06	37870	38679	  0.98	699	135	--  	55.48	          0.04	--  	--  	          2.55	         28.21亿	  1.76	   2571	     30	        0.0012	2	2.06	2.12	-13.08	26.49	26.78	0	          5.47	         15.49亿	         51.49	49.82	0.82	-- -- 	10	8	2	0.00	2.94	-0.64	1.46	1.47	-1.43	2.12	20210722	20150319	          2.72	--  	--  	25.14	17.74	          0.21	28.59	13.10	1.94	0.63	6.56	1.22	6.11	3.23	--  	9.04	1.60	1.00	0.13	-0.00	0.13	0.13	0.12	5.64	-0.71	-1.29	13226.00	         10589	11.71万	164.85	200.90	          1.70	-42.63	18.82	0.14	0.050㈠	          6.52	0.00	          3.32	          2.07	         -0.26	         70.57	   0.76㈠	         37.52	          7.96	          8.39	0.10	1356	300430	--  	--  	--  	
300404	博济医药	1.47	0.08	107.66	         32.53亿	12.45	   110.38	0.18	12.44	12.45	42021	561	          2.77	12.26	12.51	12.02	12.27	5166.48	  0.73	医疗保健	广东	3.99	12.30	18786	23235	  0.81	133	174	--  	26.85	          0.02	--  	--  	          1.52	         18.87亿	  1.76	   1835	     23	        0.0015	1	-1.13	-0.80	-9.98	2.89	12.26	0	          3.32	         15.74亿	         48.37	191.51	0.73	-- -- 	10	10	2	-0.08	1.96	-2.04	0.20	1.55	-0.48	3.58	20210716	20150424	          2.61	--  	--  	7.60	4.53	          0.43	34.69	3.84	1.82	0.23	2.44	1.38	1.03	0.40	--  	0.88	0.55	0.30	0.11	-0.01	0.11	0.07	0.03	1.19	0.07	-0.09	19132.00	          6606	8.22万	225.68	165.36	          6.23	434.33	58.89	0.00	0.030㈠	          2.00	2.00	          0.33	          0.46	          0.03	         59.60	   1.63㈠	         46.30	         20.14	         13.34	0.07	715	300404	--  	--  	--  	
300351	永贵电器	1.47	0.56	32.19	         34.53亿	9.00	    31.48	0.13	8.99	9.00	79494	1379	          3.14	8.77	9.08	8.73	8.87	7107.12	  1.94	元器件	浙江	3.95	8.94	40562	38932	  1.04	249	12	--  	33.50	          0.02	--  	--  	          2.53	         22.79亿	  1.76	   1862	     43	        0.0017	2	6.61	3.45	2.51	12.36	-4.05	1	          4.58	         15.62亿	         45.23	32.89	0.28	MACD金叉	12	5	11	-1.13	2.37	-1.58	0.79	2.62	-0.88	3.09	20210721	20120920	          3.84	--  	--  	24.75	20.12	          0.42	17.00	18.22	3.91	0.79	3.72	5.16	3.63	4.74	0.01	17.98	2.00	1.25	0.28	0.02	0.28	0.27	0.22	-2.12	-0.69	-0.79	15277.00	         11359	10.22万	9.11	11.50	          1.72	-50.11	17.26	0.00	0.071㈠	          5.25	0.00	          4.69	         -0.55	         -0.18	         81.32	   1.36㈠	         37.66	         13.90	         13.70	0.21	2425	300351	--  	--  	--  	
300184	力源信息	1.46	0.00	--  	         81.88亿	6.95	    29.13	0.10	6.95	6.96	868341	7853	          8.70	6.86	7.20	6.78	6.85	60521.42	  0.86	元器件	湖北	6.13	6.97	482810	385531	  1.25	1237	3628	--  	290.45	          0.05	--  	--  	          9.98	         69.39亿	  1.75	   4320	    201	        0.0020	2	4.10	1.01	20.87	80.05	36.81	1	         10.05	         60.03亿	         73.32	--  	0.77	多头排列	8	8	11	0.15	5.11	-1.02	1.75	1.31	-3.47	2.51	20210716	20110222	         11.78	--  	--  	49.94	29.95	--  	40.02	42.63	2.18	0.52	19.73	7.41	10.74	18.46	--  	25.12	27.49	25.75	0.86	-0.00	0.86	0.70	1.80	-7.50	1.21	1.44	65000.00	         13289	9.24万	27.52	4.65	          2.73	67.49	2.98	0.00	0.060㈠	          2.54	0.00	          2.13	         -0.64	          0.10	         59.98	   2.35㈠	          6.32	          3.13	          2.56	0.26	1360	300184	--  	--  	--  	
300678	中科信息	1.45	0.11	101.74	         32.78亿	18.21	  1301.75	0.26	18.21	18.22	31445	342	          1.75	18.04	18.58	17.85	17.95	5743.40	  0.81	软件服务	四川	4.07	18.27	15502	15943	  0.97	82	3	--  	11.55	          0.01	--  	--  	          1.80	         32.78亿	  1.74	   1725	     18	        0.0010	2	2.87	-2.56	-14.79	15.47	-17.23	4	          3.61	         15.86亿	         48.38	100.67	0.29	EXPMA死叉	10	6	1	0.50	3.51	-0.56	1.76	0.94	-1.99	2.02	20210716	20170728	          1.80	--  	--  	8.26	6.17	          0.00	25.26	6.65	0.19	0.13	2.03	1.93	1.01	2.74	--  	1.78	0.45	0.33	0.01	0.02	0.01	0.01	-0.02	2.22	-0.30	-0.61	21235.00	          4101	7.47万	-35.32	-24.77	          5.31	-110.53	73.42	0.27	0.003㈠	          3.43	0.00	          0.99	          1.24	         -0.16	         74.72	   0.10㈠	         25.30	          2.10	          1.41	0.07	506	300678	--  	--  	--  	
300194	福安药业	1.45	0.00	24.73	         50.09亿	4.21	    20.35	0.06	4.21	4.22	118352	5244	          1.26	4.12	4.22	4.11	4.15	4940.16	  0.72	化学制药	重庆	2.65	4.17	57979	60373	  0.96	15	4716	--  	17.22	          0.00	--  	--  	          9.41	         39.61亿	  1.74	   1408	     84	        0.0009	2	2.72	3.19	-7.47	-1.17	-13.73	0	          1.36	         36.61亿	         73.09	23.92	0.47	-- -- 	14	8	11	-0.72	1.69	-0.96	0.58	2.18	-0.24	2.43	20210716	20110322	         11.90	--  	--  	61.17	41.63	          4.56	24.49	19.18	7.69	10.10	10.59	8.24	5.74	3.02	--  	22.31	6.49	2.41	0.69	0.16	0.68	0.62	0.55	6.95	-0.12	-0.14	46941.00	         18525	7.80万	-10.04	13.52	          1.20	-422.34	7.71	1.19	0.050㈠	          3.50	0.00	          1.88	          0.58	         -0.01	         68.05	   1.48㈠	         62.91	         10.58	          9.48	0.24	3052	300194	--  	--  	--  	
300511	雪榕生物	1.45	0.00	19.09	         34.13亿	7.72	     8.42	0.11	7.72	7.73	91429	1503	          2.89	7.58	7.75	7.43	7.61	6967.63	  0.59	种植业	上海	4.20	7.62	44522	46907	  0.95	62	330	--  	26.83	          0.01	--  	--  	          3.16	         24.39亿	  1.74	   1842	     50	        0.0016	2	1.33	-3.62	-5.62	-11.37	-40.29	1	          3.30	         21.38亿	         62.63	13.80	0.44	底部缩量	14	9	9	-0.39	1.84	-2.37	0.14	1.85	-0.39	3.90	20210720	20160504	          4.42	--  	--  	45.40	21.44	         -0.02	52.83	11.64	25.40	2.46	12.31	4.52	3.77	0.30	--  	4.95	5.66	4.32	0.89	0.01	0.94	1.01	0.84	10.94	0.94	-3.04	37191.00	          7445	5.75万	-40.30	-5.72	          1.65	36.24	6.02	1.55	0.240㈠	          4.69	4.69	          1.12	          2.47	          0.21	         47.22	   4.73㈠	         23.73	         15.70	         17.89	0.05	2107	300511	--  	--  	--  	
300781	因赛集团	1.43	0.74	107.95	         21.08亿	19.18	    43.35	0.27	19.04	19.18	13853	632	          3.87	19.00	19.30	18.71	18.91	2637.88	  0.66	广告包装	广东	3.12	19.04	6460	7393	  0.87	6	22	--  	11.02	          0.02	--  	--  	          0.36	          6.87亿	  1.72	   1224	     11	        0.0032	2	2.00	-2.34	-9.78	-2.03	-17.35	3	          3.87	          6.87亿	         32.58	132.21	0.56	KDJ金叉	1	7	1	0.48	2.06	-1.06	0.70	0.95	-0.62	2.51	20210727	20190606	          1.10	--  	--  	8.77	6.34	          0.52	21.87	5.42	0.95	0.01	1.87	3.31	0.00	1.59	--  	3.77	1.49	1.01	0.19	0.00	0.21	0.12	0.11	1.51	-0.33	-0.32	11940.00	          2999	5.75万	41.79	88.51	          3.32	-63.35	14.17	0.24	0.111㈠	          5.77	0.00	          3.43	          1.38	         -0.30	         72.26	   1.92㈠	         31.82	         12.81	          8.17	--  	562	300781	--  	--  	--  	
300561	汇金科技	1.43	0.00	200.74	         34.98亿	10.66	   140.77	0.15	10.66	10.67	74538	1692	          4.26	10.42	10.73	10.32	10.51	7878.20	  0.65	软件服务	广东	3.90	10.57	34158	40380	  0.85	584	327	--  	77.89	          0.07	--  	--  	          1.75	         18.63亿	  1.72	   2207	     34	        0.0019	2	0.86	-13.89	-7.94	3.03	-14.61	3	          6.64	         11.97亿	         34.22	202.40	0.50	-- -- 	12	10	1	-0.86	2.09	-1.81	0.57	2.30	-0.65	3.29	20210721	20161117	          3.28	--  	--  	7.44	6.73	         -0.02	9.83	4.16	0.09	0.10	0.59	0.28	0.50	0.81	--  	1.72	0.39	0.18	0.07	0.01	0.07	0.06	0.05	2.06	-0.23	-0.55	20965.00	          5356	5.71万	2.34	3.38	          5.20	-153.97	89.67	0.58	0.019㈠	          2.05	0.00	          0.52	          0.63	         -0.07	         90.40	   0.92㈠	         55.00	         17.43	         15.93	0.05	285	300561	--  	--  	--  	
300797	钢研纳克	1.41	0.13	44.95	         39.27亿	15.82	   147.60	0.22	15.82	15.83	36537	539	          4.78	15.73	15.87	15.46	15.60	5729.61	  0.71	电器仪表	北京	2.63	15.68	16398	20139	  0.81	43	144	--  	33.19	          0.03	--  	--  	          0.76	         12.08亿	  1.70	   2284	     16	        0.0021	2	7.88	-1.13	3.06	12.61	-1.17	3	          4.78	         12.08亿	         30.77	50.85	0.56	KDJ金叉	10	14	11	0.83	1.73	-0.90	0.52	0.57	-0.32	2.33	20210716	20191101	          2.48	--  	--  	10.95	7.95	         -0.00	27.43	7.68	1.48	0.10	2.15	3.49	1.66	1.53	--  	2.81	1.04	0.54	0.06	0.00	0.08	0.07	0.01	2.42	-0.52	-0.92	19326.00	          3952	6.25万	291.50	52.05	          4.94	-75.30	37.84	0.20	0.027㈠	          3.20	0.00	          1.13	          0.98	         -0.21	         72.57	   0.84㈠	         47.90	          6.21	          6.41	0.11	924	300797	--  	--  	--  	
300589	江龙船艇	1.41	0.21	154.84	         58.53亿	28.86	   633.69	0.40	28.86	28.87	110770	1638	         10.82	28.80	29.39	28.15	28.46	31962.84	  0.55	船舶	广东	4.36	28.86	56907	53863	  1.06	440	113	--  	239.04	          0.12	--  	--  	          1.02	         29.55亿	  1.70	   3872	     29	        0.0028	2	3.15	-5.80	8.99	19.50	-12.20	7	         15.65	         20.42亿	         34.89	167.90	0.30	-- -- 	10	12	12	1.19	3.27	-1.09	1.39	0.21	-1.80	2.52	20210716	20170113	          2.03	--  	--  	10.12	3.73	--  	63.12	6.38	2.69	0.55	6.17	1.39	0.99	2.41	0.02	0.10	1.02	0.80	0.03	0.01	0.03	0.02	0.02	1.41	-0.53	-0.98	30274.00	          2337	6.75万	465.53	53.15	         15.68	-110.71	57.49	0.00	0.011㈠	          1.84	0.00	          0.05	          0.70	         -0.26	         36.88	   0.62㈠	         21.10	          2.90	          2.27	0.06	598	300589	--  	--  	--  	
300872	天阳科技	1.40	0.30	45.59	         76.35亿	33.98	   161.43	0.47	33.97	33.98	19006	482	          3.38	33.50	34.28	33.32	33.51	6437.75	  0.78	软件服务	西藏	2.86	33.87	9675	9331	  1.04	76	46	--  	17.76	          0.01	--  	--  	          0.56	         19.10亿	  1.69	   1506	     13	        0.0022	2	1.79	0.20	0.32	5.46	-13.01	2	          3.38	         19.10亿	         25.01	57.07	1.22	-- -- 	14	10		-0.03	2.30	-0.57	1.08	1.43	-0.88	1.98	20210716	20200824	          2.25	--  	--  	25.90	22.19	          0.06	14.05	22.55	1.06	0.00	3.53	6.35	2.24	11.66	--  	15.32	3.92	2.75	0.13	0.04	0.13	0.12	0.08	4.29	-2.80	-3.78	33168.00	          1694	5.76万	0.00	0.00	          3.44	-27.31	19.47	0.59	0.050㈠	          9.88	0.00	          6.82	          1.91	         -1.24	         85.69	   0.53㈠	         29.99	          3.37	          3.01	0.53	6808	300872	--  	--  	--  	
300862	蓝盾光电	1.39	-0.08	34.48	         46.04亿	34.91	   177.77	0.48	34.91	34.93	9347	102	          2.84	34.44	35.28	34.17	34.43	3250.60	  0.73	电器仪表	安徽	3.22	34.78	4972	4375	  1.14	90	12	--  	3.79	          0.00	--  	--  	          0.33	         11.51亿	  1.68	   1061	      9	        0.0027	2	1.50	-0.21	-0.85	2.29	-12.33	1	          2.84	         11.51亿	         25.00	35.40	0.52	KDJ金叉	10	9		0.03	2.47	-0.76	1.00	1.36	-1.05	2.17	20210716	20200824	          1.32	--  	--  	22.50	18.02	          0.10	19.48	20.24	1.48	0.11	3.78	2.70	3.30	3.62	--  	11.45	0.95	0.60	0.05	0.03	0.05	0.06	0.03	4.62	-1.46	-1.93	19375.00	          1702	5.94万	0.00	0.00	          2.55	-31.47	48.68	0.00	0.050㈠	         13.66	0.00	          8.68	          3.50	         -1.11	         80.09	   0.36㈠	         37.05	          5.09	          6.85	0.12	1701	300862	--  	--  	--  	
300512	中亚股份	1.34	0.29	63.54	         37.31亿	13.64	    33.13	0.18	13.64	13.65	14273	282	          0.66	13.36	13.95	13.36	13.46	1950.63	  0.73	专用机械	浙江	4.38	13.67	6471	7802	  0.83	203	140	--  	0.00	          0.00	--  	--  	          2.17	         29.56亿	  1.63	   1185	     12	        0.0006	2	3.94	0.00	-3.06	13.38	19.76	4	          1.81	         10.78亿	         28.88	84.42	1.00	KDJ金叉	4	8	2	-0.74	3.64	-0.74	1.53	2.10	-2.22	2.10	20210722	20160526	          2.74	--  	--  	21.00	14.72	          0.05	29.65	15.07	3.34	0.71	6.05	1.97	7.34	2.30	--  	5.86	1.92	1.11	0.34	0.01	0.34	0.28	0.27	4.81	-0.56	-1.30	12374.00	          6385	8.71万	106.49	13.20	          2.53	-66.77	19.41	0.29	0.100㈠	          5.38	0.00	          2.14	          1.76	         -0.20	         70.11	   1.91㈠	         42.27	         17.45	         14.65	0.13	1363	300512	--  	--  	--  	
300392	腾信股份	1.33	0.13	--  	         29.34亿	7.64	--  	0.10	7.63	7.64	14808	66	          0.50	7.54	7.69	7.45	7.54	1124.34	  0.80	互联网	北京	3.18	7.59	7975	6833	  1.17	15	629	--  	0.00	          0.00	--  	--  	          2.96	         22.58亿	  1.62	    557	     27	        0.0009	2	2.03	0.40	-2.80	-6.94	-27.92	1	          0.74	         15.38亿	         52.42	--  	0.32	-- -- 	14	14	1	0.00	1.99	-1.19	0.70	1.33	-0.65	2.55	20210716	20140910	          3.84	--  	--  	16.93	3.90	          0.12	76.26	13.16	0.68	0.19	6.37	2.49	0.00	1.83	--  	0.82	2.21	2.19	-0.34	0.00	-0.34	-0.29	-0.24	-1.24	-0.83	1.65	19483.00	         10332	7.89万	-5925.55	-37.38	          7.53	-35.49	13.28	0.00	-0.076㈠	          1.01	0.00	          0.21	         -0.32	         -0.22	         23.02	  -7.51㈠	          0.72	        -15.29	        -13.24	0.02	86	300392	--  	--  	--  	
300267	尔康制药	1.32	0.00	33.90	         79.20亿	3.84	    37.34	0.05	3.84	3.85	166795	2060	          1.17	3.79	3.86	3.74	3.79	6370.55	  0.88	化学制药	湖南	3.17	3.82	82197	84598	  0.97	1059	3425	--  	2.20	          0.00	--  	--  	         14.20	         54.53亿	  1.61	   1533	    109	        0.0008	2	1.61	0.52	1.05	-2.78	-7.69	0	          1.71	         37.47亿	         47.31	39.17	0.14	底部反转	14	14	13	0.00	1.85	-1.32	0.78	1.32	-0.52	2.67	20210716	20110927	         20.63	--  	--  	68.24	58.42	          0.31	13.93	28.83	25.53	5.28	8.90	10.36	7.85	3.01	--  	9.36	3.84	2.41	0.68	0.05	0.67	0.53	0.42	27.66	0.82	1.50	35713.00	         27322	10.49万	145.07	-12.99	          1.36	96.24	20.64	1.30	0.026㈠	          2.83	0.00	          0.45	          1.34	          0.04	         85.61	   0.91㈠	         37.29	         17.62	         13.82	0.10	1651	300267	--  	--  	--  	
300849	锦盛新材	1.32	0.08	62.36	         18.43亿	12.29	    56.39	0.16	12.29	12.30	9316	414	          1.07	12.18	12.29	12.00	12.13	1135.78	  0.86	塑料	浙江	2.39	12.19	4430	4886	  0.91	371	153	--  	4.14	          0.01	--  	--  	          0.87	         10.72亿	  1.61	    525	     18	        0.0020	2	3.68	2.85	-12.03	-15.51	-23.60	1	          1.94	          5.89亿	         31.96	53.45	0.27	-- -- 	4	1	13	0.41	1.32	-1.07	0.51	0.90	0.00	2.42	20210716	20200710	          1.50	--  	--  	7.45	7.05	--  	5.32	4.52	1.91	0.13	0.38	1.57	0.58	0.81	--  	3.74	0.65	0.46	0.09	0.00	0.09	0.08	0.04	2.10	-0.03	0.21	11176.00	          4290	5.27万	-37.61	0.95	          2.61	-559.48	28.55	1.36	0.054㈠	          4.70	0.00	          2.49	          1.40	         -0.02	         94.68	   1.16㈠	         28.40	         14.13	         12.66	0.03	842	300849	--  	--  	--  	
300840	酷特智能	1.29	0.08	62.80	         30.24亿	12.60	    39.04	0.16	12.58	12.60	22078	251	          1.43	12.30	12.85	12.17	12.44	2758.03	  1.14	服饰	山东	5.47	12.49	11912	10166	  1.17	6	224	--  	14.15	          0.01	--  	--  	          1.54	         19.44亿	  1.58	    922	     24	        0.0016	3	0.89	3.11	-16.11	-7.91	-25.45	4	          2.35	         11.84亿	         39.15	63.50	0.64	-- -- 	1	1	9	-1.13	3.30	-2.17	0.42	2.44	-1.95	3.53	20210716	20200708	          2.40	--  	--  	11.41	9.66	--  	15.33	6.17	3.38	0.63	1.50	1.68	0.98	0.38	0.02	4.06	1.48	0.94	0.32	0.02	0.32	0.19	0.15	2.94	0.07	0.06	20461.00	          4592	5.79万	2.83	30.54	          3.13	461.59	20.46	0.14	0.080㈠	          4.03	0.00	          1.69	          1.23	          0.03	         84.67	   2.00㈠	         36.62	         21.72	         13.10	0.02	2013	300840	--  	--  	--  	
