代码	名称	涨幅%	涨速%	市盈(TTM)	AB股总市值	现价	市盈(动)	涨跌	买价	卖价	总量	现量	换手%	今开	最高	最低	昨收	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	封单额	流通股(亿)	流通市值	强弱度%	活跃度	笔均量	笔换手	连涨天	昨涨幅%	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	年涨停天	换手Z	流通市值Z	流通比例Z	市盈(静)	贝塔系数	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	实体涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收帐款(亿)	预收账款(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	调整后净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
000959	首钢股份	9.94	0.00	17.98	        473.33亿	7.08	    11.34	0.64	7.08	--  	1135952	1630	          2.25	6.50	7.08	6.44	6.44	77753.74	  0.91	普钢	北京	9.94	6.84	494767	641184	  0.77	5254	0	--  	390.52	          0.09	0.00	371.98	         50.57	        358.04亿	 10.23	   4559	    249	        0.0005	2	7.15	12.91	27.57	32.34	84.86	7	         16.28	         49.42亿	         10.44	26.50	0.85	KDJ金叉	6	8	8	0.93	9.94	0.00	6.29	8.92	0.00	9.94	20210716	19991216	         66.85	--  	--  	1468.25	299.87	        102.19	72.62	338.93	970.21	40.40	835.99	69.93	115.52	19.75	--  	197.61	292.73	262.73	15.94	0.90	15.93	10.44	10.37	29.09	14.89	9.70	94224.00	          7407	5.24万	428.16	69.36	          1.25	31.78	1.62	0.00	0.200㈠	          5.67	5.67	          2.96	          0.44	          0.22	         20.42	   3.48㈠	         10.25	          5.45	          3.57	1.56	18166	000959	--  	--  	--  	
002366	台海核电	9.94	0.00	--  	         29.74亿	3.43	--  	0.31	3.43	--  	363715	432	          6.02	3.11	3.43	3.09	3.12	12179.98	  3.29	专用机械	四川	10.90	3.35	156830	206885	  0.76	41421	0	--  	17.66	          0.01	0.11	1420.74	          6.05	         20.74亿	 10.23	   2337	    156	        0.0026	2	1.63	6.86	-4.46	-9.26	1.78	14	          6.02	         20.74亿	         69.72	--  	0.34	-- -- 	9	1	11	-0.32	9.94	-0.96	7.33	10.29	0.00	11.00	20210716	20100312	          8.67	--  	--  	56.99	7.75	          1.53	83.73	29.45	16.33	1.72	43.57	0.95	5.45	7.63	0.15	7.40	1.10	1.24	-0.45	-0.00	-0.45	-0.44	-0.48	-4.39	0.41	0.14	83025.00	          7282	2.50万	27.18	19.66	          3.84	72.12	26.95	0.00	-0.050㈠	          0.89	0.00	          0.85	         -0.51	          0.05	         13.59	  -5.67㈠	        -12.68	        -40.92	        -39.76	0.15	1235	002366	--  	--  	--  	
002121	科陆电子	9.93	0.00	63.78	         84.22亿	5.98	--  	0.54	5.98	--  	868321	187	          8.78	5.45	5.98	5.33	5.44	50334.29	  1.00	电器仪表	深圳	11.95	5.80	415951	452370	  0.92	103478	0	--  	789.76	          0.26	0.12	6187.98	          9.89	         59.13亿	 10.22	   3274	    265	        0.0027	2	6.88	14.79	35.91	70.86	73.84	14	         15.46	         33.59亿	         39.89	45.44	0.49	KDJ金叉	8	8	8	0.18	9.93	-2.02	6.56	9.72	0.00	12.20	20210729	20070306	         14.08	--  	--  	88.81	13.93	          2.00	82.07	41.83	11.76	5.17	58.52	8.73	8.68	14.30	--  	19.32	6.60	4.49	-0.47	-0.01	-0.50	-0.40	-0.46	-20.84	0.81	-1.47	44849.00	         12526	7.49万	-389.17	-24.00	          6.05	103.89	12.76	0.00	-0.028㈠	          0.99	0.00	          1.37	         -1.48	          0.06	         15.68	  -2.84㈠	         32.01	         -7.05	         -6.00	0.47	3454	002121	--  	--  	--  	
000898	鞍钢股份	9.83	0.20	14.76	        402.08亿	5.03	     7.78	0.45	5.03	5.04	1484980	10134	          1.87	4.58	5.04	4.56	4.58	72493.13	  1.57	普钢	辽宁	10.48	4.88	521421	963559	  0.54	278	68287	--  	188.51	          0.02	--  	--  	         79.41	        399.45亿	 10.12	   4458	    333	        0.0004	2	4.81	10.55	17.25	-1.68	70.16	4	          7.14	        104.63亿	         26.02	23.92	0.73	MACD金叉	2	12	8	0.00	10.04	-0.44	6.59	9.83	-0.20	10.31	20210716	19971225	         94.05	--  	         14.12	893.54	549.26	          5.03	37.97	251.40	495.82	59.42	267.25	37.45	134.70	27.11	--  	334.23	318.78	281.45	20.47	0.75	20.29	15.20	15.30	83.15	19.08	-15.84	90489.00	         22988	11.56万	420.55	56.75	          0.86	24.79	1.48	1.42	0.160㈠	          5.84	5.84	          3.55	          0.88	          0.20	         61.47	   2.77㈠	         11.71	          6.42	          4.77	1.37	31512	000898	--  	--  	--  	
002371	北方华创	9.66	1.65	367.70	       2144.98亿	432.00	   735.51	38.04	432.00	432.08	92002	2179	          2.00	389.88	432.00	386.08	393.96	376445.03	  0.97	半导体	北京	11.66	409.17	41497	50505	  0.82	268	1	--  	1848.03	          0.02	--  	--  	          4.59	       1984.76亿	  9.95	   4582	     20	        0.0004	2	5.65	15.82	62.05	158.08	139.16	4	          4.29	        926.68亿	         43.20	399.49	1.46	上穿BOLL上轨	8	6	8	-1.04	9.66	-2.00	3.86	10.80	0.00	11.89	20210721	20100316	          4.97	--  	--  	202.60	68.54	          2.48	64.95	131.21	21.12	20.71	106.35	33.49	59.40	14.07	0.00	44.68	14.23	8.61	1.05	0.00	1.06	0.73	0.32	19.76	6.61	7.15	42330.00	          5068	218.92万	175.27	51.76	         31.29	324.34	150.69	0.03	0.150㈠	         13.81	13.81	          9.00	          3.98	          1.33	         33.83	   1.06㈠	         39.52	          7.40	          5.12	1.39	5977	002371	--  	--  	--  	
002536	飞龙股份	9.51	-0.22	24.95	         43.26亿	8.64	    14.61	0.75	8.63	8.64	602345	2642	         12.79	7.89	8.68	7.86	7.89	51482.99	  1.76	汽车配件	河南	10.39	8.55	270855	331490	  0.82	435	1129	--  	92.71	          0.04	--  	--  	          4.71	         40.71亿	  9.80	   3885	    155	        0.0033	2	2.47	1.06	11.05	45.70	60.89	9	         21.66	         24.02亿	         55.53	34.80	0.42	KDJ金叉	14	10	6	0.00	10.01	-0.38	8.33	9.51	-0.46	9.92	20210723	20110111	          5.01	--  	--  	40.71	22.47	          0.23	44.26	19.68	16.68	1.62	17.02	2.16	5.70	8.04	0.04	9.31	9.07	6.89	0.81	0.00	0.80	0.74	0.71	7.18	-0.40	0.28	48000.00	          5793	5.01万	196.84	38.43	          1.93	-108.83	4.77	1.16	0.148㈠	          4.49	0.00	          1.86	          1.43	         -0.08	         55.18	   3.29㈠	         24.00	          8.88	          8.16	0.49	4281	002536	--  	--  	--  	
000932	华菱钢铁	9.39	0.39	7.26	        531.27亿	7.69	     6.47	0.66	7.68	7.69	2152781	26555	          3.76	7.05	7.71	7.04	7.03	160357.66	  1.56	普钢	湖南	9.53	7.45	835502	1317279	  0.63	1342	1748	--  	793.18	          0.04	--  	--  	         57.18	        439.71亿	  9.68	   4675	    460	        0.0008	2	1.44	9.23	16.52	-5.53	68.27	6	          6.85	        241.71亿	         45.50	8.31	0.61	MACD金叉	2	1	10	0.28	9.67	0.14	5.96	9.08	-0.26	9.23	20210727	19990803	         69.09	--  	--  	1001.20	357.26	         48.20	59.50	476.31	417.91	45.95	522.04	46.10	116.97	39.49	--  	106.26	385.96	339.28	26.05	0.21	25.98	20.54	20.47	172.68	-28.38	-28.71	107663.00	         29195	22.45万	81.06	63.49	          1.34	-18.72	1.38	2.42	0.340㈠	          5.73	5.73	          1.54	          2.50	         -0.41	         35.68	   5.75㈠	         12.10	          6.75	          5.32	11.58	23628	000932	--  	--  	--  	
002079	苏州固锝	9.33	0.00	92.57	        118.36亿	14.65	    58.70	1.25	14.65	14.66	1615256	24018	         22.19	13.50	14.74	13.49	13.40	232755.81	  1.72	半导体	江苏	9.33	14.41	752910	862346	  0.87	967	117	--  	2909.25	          0.43	--  	--  	          7.28	        106.65亿	  9.62	   4560	    354	        0.0049	2	5.93	10.15	27.39	50.10	42.79	1	         32.29	         73.28亿	         61.92	130.96	0.56	KDJ金叉	8	8	2	0.75	10.00	0.67	7.54	8.52	-0.61	8.60	20210716	20061116	          8.08	--  	--  	24.80	19.53	          0.09	20.92	17.85	4.14	0.19	4.85	4.93	2.45	4.86	0.00	4.01	5.61	4.53	0.61	0.07	0.59	0.50	0.44	6.46	0.07	0.42	102731.00	          4869	7.13万	289.74	71.85	          5.77	1812.07	21.10	0.26	0.070㈠	          2.54	2.54	          0.50	          0.80	          0.01	         78.73	   2.58㈠	         19.30	         10.82	          8.99	0.27	1571	002079	--  	--  	--  	
002028	思源电气	9.14	0.18	19.36	        217.90亿	28.55	    19.43	2.39	28.54	28.55	354541	2189	          6.01	26.15	28.78	26.15	26.16	99754.31	  2.66	电气设备	上海	10.05	28.14	126444	228097	  0.55	110	819	--  	75.05	          0.01	--  	--  	          5.90	        168.47亿	  9.43	   4214	     84	        0.0014	2	1.36	7.42	-5.05	-7.31	43.76	1	          7.19	        140.76亿	         64.60	23.35	0.34	MACD金叉	9	10	12	-0.04	10.02	-0.04	7.55	9.18	-0.80	9.18	20210716	20040805	          7.63	--  	--  	108.71	68.17	          2.14	35.31	76.88	5.00	2.62	36.61	13.29	18.99	24.40	--  	1.42	18.12	12.55	3.51	0.00	3.53	2.80	2.78	50.04	-5.37	-9.00	39914.00	         12352	35.27万	217.99	109.49	          3.13	-40.58	12.03	0.70	0.370㈠	          9.12	9.12	          0.19	          6.56	         -0.70	         62.72	   4.11㈠	         30.75	         19.39	         15.47	0.77	5602	002028	--  	--  	--  	
000976	华铁股份	9.11	0.17	19.85	         91.75亿	5.75	    51.37	0.48	5.74	5.75	495317	4194	          3.11	5.27	5.79	5.27	5.27	28125.40	  3.14	运输设备	广东	9.87	5.68	160343	334974	  0.48	126	4471	--  	2.27	          0.00	--  	--  	         15.95	         91.69亿	  9.40	   3619	    137	        0.0009	2	0.38	8.29	0.88	6.48	8.49	1	          4.78	         59.59亿	         64.95	20.48	0.32	KDJ金叉	5	14	13	0.00	9.87	0.00	7.75	9.11	-0.69	9.11	20210726	20000601	         15.96	--  	--  	74.68	49.53	          2.78	29.95	36.52	1.91	0.98	11.54	7.74	6.59	9.35	--  	27.07	3.91	2.60	0.77	0.00	0.77	0.45	0.45	6.72	-2.37	-1.95	35146.00	         29488	16.96万	46.61	23.33	          1.85	-38.67	23.47	0.54	0.030㈠	          3.10	0.00	          1.70	          0.42	         -0.15	         66.32	   0.90㈠	         33.39	         19.67	         11.42	0.04	876	000976	--  	--  	--  	
002667	鞍重股份	8.93	0.29	681.42	         40.31亿	17.44	--  	1.43	17.44	17.45	57769	450	          2.50	16.01	17.51	16.00	16.01	9917.90	  1.27	工程机械	辽宁	9.43	17.17	24982	32787	  0.76	68	74	--  	4.80	          0.00	--  	--  	          2.31	         40.29亿	  9.22	   2468	     23	        0.0010	2	2.69	5.56	27.39	78.20	154.34	5	          4.69	         21.49亿	         53.31	797.97	0.87	-- -- 	8	8	8	0.00	9.37	-0.06	7.23	8.93	-0.40	9.00	20210716	20120329	          2.31	--  	--  	9.00	7.77	--  	13.67	6.74	1.02	0.33	0.99	2.28	1.51	0.95	--  	2.36	0.48	0.38	0.01	0.03	0.02	-0.01	-0.03	2.72	-0.06	1.39	9265.00	         13300	23.20万	47.76	108.95	          5.19	-641.46	84.43	0.02	-0.004㈠	          3.36	0.00	          1.02	          1.18	         -0.03	         86.33	  -0.12㈠	         20.06	          1.30	         -1.98	0.02	398	002667	--  	--  	--  	
000829	天音控股	8.81	-0.35	43.02	         86.11亿	8.40	    49.51	0.68	8.40	8.41	693834	9465	          6.78	7.72	8.45	7.65	7.72	56766.12	  2.11	其他商业	江西	10.36	8.18	259498	434336	  0.60	9369	1249	--  	295.91	          0.07	--  	--  	         10.24	         86.00亿	  9.10	   4002	    173	        0.0017	2	5.46	11.70	1.33	28.54	28.34	7	         12.13	         48.06亿	         55.81	46.27	0.75	-- -- 	4	8	12	0.00	9.46	-0.91	5.98	8.81	-0.59	9.80	20210730	19971202	         10.25	--  	--  	133.33	25.03	          0.45	80.89	89.80	1.10	12.81	103.31	39.27	18.18	10.71	--  	3.45	375.56	365.34	0.96	0.01	0.97	0.87	0.77	9.99	-10.02	-1.36	62998.00	          9082	7.63万	19.30	26.64	          3.44	-8.59	0.23	0.65	0.090㈡	          2.44	0.00	          0.34	          0.97	         -0.98	         18.77	   3.47㈡	          2.72	          0.26	          0.23	0.38	3249	000829	--  	--  	--  	
002280	联络互动	8.54	0.00	121.42	        160.46亿	7.37	--  	0.58	7.37	7.38	1009440	9190	          5.73	6.69	7.47	6.61	6.79	71929.54	  1.48	软件服务	浙江	12.67	7.13	495974	513466	  0.97	1077	3467	--  	361.33	          0.03	--  	--  	         17.61	        129.82亿	  8.83	   4508	    224	        0.0013	1	-0.59	5.28	21.62	126.77	411.81	58	          6.18	        120.37亿	         75.02	168.11	0.52	KDJ金叉	10	8	12	-1.47	10.01	-2.65	4.94	10.16	-1.34	11.50	20210716	20090821	         21.77	--  	--  	97.99	19.60	          6.36	73.50	62.09	4.93	2.22	63.58	13.40	11.62	13.09	--  	31.06	42.36	36.34	-0.43	-0.07	-0.42	-0.79	0.06	-32.71	1.29	1.42	91419.00	         17866	13.17万	31.68	68.09	          8.19	124.04	3.79	0.00	-0.040㈠	          0.90	0.00	          1.43	         -1.50	          0.06	         20.00	  -4.04㈠	         14.22	         -1.02	         -1.87	0.34	1954	002280	--  	--  	--  	
000040	东旭蓝天	8.36	0.34	--  	         44.31亿	2.98	--  	0.23	2.97	2.98	610661	7979	          5.76	2.73	3.01	2.72	2.75	17862.10	  1.66	新型电力	深圳	10.55	2.93	248667	361994	  0.69	3771	7534	--  	30.36	          0.01	--  	--  	         10.60	         31.60亿	  8.65	   3109	    196	        0.0019	2	2.61	4.93	9.16	15.50	-14.61	5	          6.76	         26.93亿	         60.77	--  	0.00	-- -- 	12	1	9	-0.73	9.45	-1.09	6.37	9.16	-1.00	9.56	20210722	19940808	         14.87	--  	--  	261.81	120.90	          0.09	53.78	131.91	51.61	1.06	111.29	34.23	0.87	31.37	--  	106.76	5.85	5.00	-0.71	-0.01	-0.84	-0.82	-0.71	-2.90	0.21	0.17	73848.00	         12236	3.65万	-53.87	4.55	          0.37	209.81	7.58	0.00	-0.055㈠	          8.13	0.00	          7.18	         -0.20	          0.01	         46.18	  -0.68㈠	         14.54	        -12.08	        -14.11	0.05	572	000040	--  	--  	--  	
000565	渝三峡Ａ	8.33	0.31	35.48	         27.62亿	6.37	    28.26	0.49	6.36	6.37	197106	3777	          4.55	5.82	6.39	5.82	5.88	12327.46	  2.24	染料涂料	重庆	9.69	6.25	67536	129570	  0.52	570	4755	--  	42.25	          0.03	--  	--  	          4.34	         27.62亿	  8.62	   2557	     77	        0.0018	3	0.68	9.82	20.19	24.78	35.10	4	          7.65	         16.42亿	         59.45	50.15	0.33	KDJ金叉	8	12	3	-1.02	8.67	-1.02	6.36	9.45	-0.31	9.45	20210716	19940408	          4.34	--  	--  	15.92	12.27	--  	22.94	6.30	1.92	0.32	1.60	2.12	1.13	1.00	--  	0.64	1.02	0.67	0.27	0.15	0.26	0.24	0.21	5.74	0.04	-0.30	34532.00	          7465	4.76万	1363.98	52.72	          2.25	622.46	27.08	0.39	0.060㈠	          2.83	0.00	          0.15	          1.32	          0.01	         77.06	   1.99㈠	         34.73	         26.01	         23.96	0.02	928	000565	--  	--  	--  	
000807	云铝股份	8.06	-0.13	31.67	        444.52亿	14.21	    16.30	1.06	14.20	14.21	1163369	14791	          4.13	13.40	14.32	13.16	13.15	159054.86	  1.30	铝	云南	8.82	13.67	435801	727568	  0.60	3550	520	--  	1687.86	          0.07	--  	--  	         28.14	        399.87亿	  8.35	   4600	    253	        0.0009	2	2.33	8.63	24.43	5.42	88.71	7	          6.83	        242.17亿	         54.48	49.25	0.61	MACD金叉	9	10	10	1.90	8.90	0.08	3.97	6.04	-0.77	7.98	20210716	19980408	         31.28	--  	--  	412.79	125.11	         21.03	64.60	65.20	276.05	29.41	160.78	11.42	41.34	2.37	--  	80.33	101.10	84.27	9.41	0.01	9.41	6.82	6.74	9.80	14.55	-1.18	127674.00	         13348	18.97万	276.86	68.69	          3.55	30.56	4.40	0.00	0.220㈠	          4.00	0.00	          2.57	          0.31	          0.47	         30.31	   5.45㈠	         16.65	          9.31	          6.75	0.11	12281	000807	--  	--  	--  	
002660	茂硕电源	7.91	0.12	34.85	         22.47亿	8.19	    62.24	0.60	8.18	8.19	304965	2444	         14.43	7.64	8.35	7.58	7.59	25043.92	  3.08	电气设备	深圳	10.14	8.21	137525	167440	  0.82	1282	311	--  	43.62	          0.03	--  	--  	          2.11	         17.30亿	  8.20	   3290	     93	        0.0044	2	6.01	9.80	8.48	23.53	1.87	2	         17.07	         14.63亿	         65.12	35.74	0.54	KDJ金叉	12	8	11	0.66	10.01	-0.13	8.20	7.20	-1.92	8.05	20210728	20120316	          2.74	--  	--  	16.41	7.02	          0.00	57.22	10.77	3.59	0.18	8.91	1.84	2.30	4.32	0.02	4.11	3.32	2.75	0.11	0.01	0.11	0.09	0.08	0.11	-0.03	-0.94	32000.00	          5583	4.57万	21.54	63.84	          3.20	-848.76	6.77	0.00	0.033㈠	          2.56	0.00	          1.50	          0.04	         -0.01	         42.77	   1.29㈠	         17.08	          3.33	          2.72	0.15	2221	002660	--  	--  	--  	
002213	大为股份	7.89	-0.13	297.89	         29.03亿	14.09	   698.73	1.03	14.09	14.10	51812	521	          2.52	13.35	14.30	12.91	13.06	7166.56	  1.58	汽车配件	深圳	10.64	13.83	19117	32695	  0.58	63	203	--  	7.08	          0.00	--  	--  	          2.06	         29.03亿	  8.18	   1540	     34	        0.0016	2	7.05	10.69	-0.07	-7.24	8.64	0	          3.12	         23.37亿	         80.51	322.73	0.80	MACD金叉	9	10	1	2.22	9.49	-1.15	5.91	5.54	-1.47	9.14	20210716	20080201	          2.06	--  	--  	5.34	3.78	          0.27	24.14	3.65	0.21	0.17	1.22	1.06	0.73	1.45	--  	0.01	1.40	1.22	0.04	0.00	0.04	0.01	0.01	1.45	-0.31	-0.12	8397.00	         19752	27.83万	259.77	158.55	          7.68	-93.34	20.72	0.07	0.005㈠	          1.84	0.00	          0.00	          0.71	         -0.15	         70.83	   0.27㈠	         12.62	          3.11	          0.74	0.02	218	002213	--  	--  	--  	
002932	明德生物	7.79	0.05	8.80	         71.12亿	73.62	     5.21	5.32	73.62	73.63	81368	791	          8.73	68.27	74.99	65.93	68.30	57674.84	  2.13	医疗保健	湖北	13.27	70.88	33737	47631	  0.71	288	16	--  	314.04	          0.11	--  	--  	          0.93	         68.61亿	  8.08	   4020	     20	        0.0022	3	1.14	19.92	11.06	3.66	68.85	10	         19.36	         30.94亿	         43.51	15.17	1.13	上穿BOLL上轨	8	5	12	-0.04	9.80	-3.47	3.78	7.84	-1.83	11.66	20210719	20180710	          0.97	--  	--  	18.68	14.56	          0.22	20.93	16.47	1.05	0.17	3.89	6.71	2.10	3.36	--  	4.19	6.77	1.58	4.17	-0.00	4.17	3.41	3.40	9.42	2.53	0.02	21572.00	          1948	14.34万	17448.99	2270.97	          4.89	28.11	10.51	1.94	3.532㈠	         15.07	0.00	          4.34	          9.75	          2.62	         77.92	  23.44㈠	         76.66	         61.60	         50.41	0.22	822	002932	--  	--  	--  	
002295	精艺股份	7.63	-0.41	22.94	         17.67亿	7.05	    17.01	0.50	7.04	7.05	80717	573	          3.23	6.55	7.09	6.51	6.55	5597.30	  1.70	铜	广东	8.85	6.93	28664	52053	  0.55	124	130	--  	2.75	          0.00	--  	--  	          2.50	         17.64亿	  7.92	   2249	     36	        0.0014	2	4.13	2.17	5.22	2.03	1.88	1	          5.84	          9.74亿	         55.14	40.32	0.16	KDJ金叉	6	12	2	0.00	8.24	-0.61	5.87	7.63	-0.56	8.29	20210716	20090929	          2.51	--  	--  	24.87	12.45	--  	49.93	21.46	1.97	0.39	12.07	4.60	2.50	10.87	--  	6.17	15.20	14.69	0.32	0.01	0.33	0.26	0.19	3.45	-0.45	-0.81	13366.00	         10339	7.29万	459.31	86.74	          1.42	-39.40	1.16	0.00	0.100㈠	          4.97	0.00	          2.46	          1.38	         -0.18	         50.07	   2.09㈠	          3.33	          2.10	          1.71	0.05	510	002295	--  	--  	--  	
000761	本钢板材	7.47	0.19	22.54	        201.25亿	5.18	     7.33	0.36	5.17	5.18	354624	5102	          1.02	4.76	5.23	4.73	4.82	17792.25	  1.11	普钢	辽宁	10.37	5.02	151555	203069	  0.75	85	1892	--  	33.70	          0.00	--  	--  	         34.85	        180.53亿	  7.76	   3457	    103	        0.0003	2	3.21	9.06	19.91	16.40	62.38	8	          2.40	         76.43亿	         37.98	52.37	0.56	MACD金叉	2	8	8	-1.24	8.51	-1.87	4.09	8.82	-0.96	9.51	20210716	19980115	         38.85	          4.00	--  	664.47	217.14	          5.39	66.51	342.53	257.42	2.63	307.62	96.07	100.31	2.30	--  	123.45	152.52	138.51	9.27	0.00	9.22	6.87	6.78	33.79	-9.66	-46.98	51611.00	         36338	18.82万	285.73	30.04	          0.98	-20.82	1.32	0.19	0.180㈠	          5.31	5.31	          3.18	          0.87	         -0.25	         32.68	   3.16㈠	          9.19	          6.08	          4.50	0.09	16745	000761	--  	--  	--  	
002532	天山铝业	7.45	0.00	16.73	        422.86亿	9.09	    12.91	0.63	9.09	9.10	1337083	5737	         11.06	8.62	9.30	8.57	8.46	121392.97	  1.67	铝	浙江	8.63	9.08	582934	754149	  0.77	2113	3439	--  	421.26	          0.04	--  	--  	         12.09	        109.93亿	  7.74	   4551	    294	        0.0024	2	5.22	4.84	12.78	-12.93	23.34	11	         11.06	        109.93亿	         26.00	22.11	0.52	KDJ金叉	13	1	10	1.89	9.93	1.30	7.32	5.45	-2.26	6.07	20210716	20101231	         46.52	--  	--  	502.56	201.15	          0.04	59.97	204.35	238.82	10.86	227.20	85.58	64.05	4.47	--  	88.71	68.17	54.41	10.34	0.00	10.36	8.19	7.81	61.13	-12.49	-6.23	46013.00	         26283	23.89万	302.35	40.44	          2.10	-33.85	6.20	2.20	0.180㈠	          4.32	0.00	          1.91	          1.31	         -0.27	         40.02	   4.07㈠	         20.18	         15.17	         12.01	0.08	6463	002532	--  	--  	--  	
